session_id,target
174,0.000451870437245816
175,0.31345200538635254
176,0.0019270859193056822
177,0.026501359418034554
178,0.00012318097287788987
179,3.906912752427161e-05
180,0.0014148502377793193
181,5.489858813234605e-05
182,0.008189617656171322
183,0.0008053335477598011
184,0.0005977947148494422
185,0.0018613818101584911
186,0.0018412189092487097
187,0.0017087716842070222
188,0.00011295312287984416
189,0.0014575155219063163
190,7.864242797950283e-05
191,0.0015977328876033425
192,0.00046204891987144947
193,0.0015759674133732915
194,0.016771409660577774
195,0.001273307134397328
196,3.508770896587521e-05
197,0.015612545423209667
198,0.004106370732188225
199,0.005453240126371384
200,0.00011697588342940435
201,0.0015533105470240116
202,0.0493151880800724
203,0.00011295312287984416
204,0.0009652992011979222
205,0.013055914081633091
206,2.8454924176912755e-06
207,0.00042199366725981236
208,0.024151822552084923
209,5.4442203690996394e-05
210,0.0019545084796845913
211,0.0001248068001586944
212,0.006080192979425192
213,5.4442203690996394e-05
214,0.006815118715167046
215,0.02252984046936035
216,0.002859250409528613
217,0.010757203213870525
218,0.0020498097874224186
219,0.011030911467969418
220,0.004507872741669416
221,0.002866616239771247
222,0.00020522456907201558
223,0.003850060049444437
224,0.0020498097874224186
225,0.01003201398998499
226,0.0010801017051562667
227,0.006826265715062618
228,0.00048378060455434024
229,0.0009440216817893088
230,0.001815018360503018
231,7.347591599682346e-05
232,0.0018984011840075254
233,0.0007235769298858941
234,0.0030072079971432686
235,5.4442203690996394e-05
236,0.0033711865544319153
237,0.0018837426323443651
238,0.0010455148294568062
239,0.0015245504910126328
240,0.002850035671144724
241,0.0005977947148494422
242,4.812126462638844e-06
243,6.288836448220536e-05
244,0.0017087716842070222
245,1.9968209016951732e-05
246,0.0008864309056662023
247,0.014223228208720684
248,0.0005787389818578959
249,9.036643314175308e-05
250,0.001936551881954074
251,0.02252984046936035
252,0.0012291079619899392
253,0.00034118263283744454
254,0.01003201398998499
255,0.003359141293913126
256,7.742465641058516e-06
257,0.008134151808917522
258,0.0015765468124300241
259,0.004199351649731398
260,0.003968038596212864
261,2.9642762456205674e-05
262,0.024151822552084923
263,0.0010743958409875631
264,0.0014148502377793193
265,0.002996274037286639
266,5.674717976944521e-05
267,9.684692486189306e-06
268,0.0005977947148494422
269,0.0003656860499177128
270,3.238431963836774e-05
271,0.0013270911294966936
272,0.002931697992607951
273,0.0004973547183908522
274,0.002671666443347931
275,0.0023649109061807394
276,7.762200402794406e-05
277,0.0020498097874224186
278,0.0055390954948961735
279,0.00022897579765412956
280,0.0012739045778289437
281,2.705998304008972e-05
282,0.0014148502377793193
283,0.0021869379561394453
284,0.0005977947148494422
285,0.0002642945328261703
286,0.000160441457410343
287,0.0029508951120078564
288,0.0001512140006525442
289,0.0017215883126482368
290,0.0001612277264939621
291,0.05264340713620186
292,0.0002394011535216123
293,0.0016786083579063416
294,5.712894562748261e-05
295,0.0014428754802793264
296,0.0016018090536817908
297,0.005161427427083254
298,0.0023951318580657244
299,3.541665500961244e-05
300,0.0010348008945584297
301,0.0001612277264939621
302,0.0021677291952073574
303,0.000117508701805491
304,0.009752696380019188
305,0.10094109922647476
306,0.0020498097874224186
307,0.0005502724670805037
308,0.005755684804171324
309,0.0008280921611003578
310,4.15467111452017e-05
311,0.000786430318839848
312,0.004530311096459627
313,0.0028031733818352222
314,5.4442203690996394e-05
315,3.40909136866685e-05
316,0.0001194556534755975
317,0.0011474316706880927
318,0.0028668150771409273
319,0.0018837426323443651
320,0.00039419817039743066
321,0.0036619631573557854
322,0.0007057098555378616
323,7.256319804582745e-05
324,0.0016153489705175161
325,0.004819341469556093
326,0.003650861093774438
327,6.948127702344209e-05
328,0.002662805374711752
329,0.0015245504910126328
330,0.00017435553309042007
331,0.039218392223119736
332,0.044905029237270355
333,0.3134349286556244
334,0.0006384949083440006
335,0.0004693680675700307
336,0.0015759674133732915
337,0.021135183051228523
338,0.003812885144725442
339,0.0003286747960373759
340,0.008946115151047707
341,0.000237112253671512
342,0.0038566659204661846
343,0.0014148502377793193
344,0.02981625124812126
345,0.0018572888802736998
346,0.003650137921795249
347,0.19621257483959198
348,0.00010705046588554978
349,0.0014127492904663086
350,0.007882913574576378
351,0.0010623123962432146
352,0.15746548771858215
353,0.013101681135594845
354,0.006570219527930021
355,0.0022315524984151125
356,0.003429525764659047
357,0.0012292788596823812
358,0.00022828935470897704
359,0.014223228208720684
360,0.000994891976006329
361,0.08342885226011276
362,0.008189617656171322
363,0.003362682182341814
364,0.00574291218072176
365,1.0854813808691688e-05
366,7.703599294472951e-06
367,5.365455581340939e-05
368,0.008903010748326778
369,0.007189532276242971
370,0.0009928254876285791
371,0.0014148502377793193
372,0.0018412189092487097
373,0.0001612277264939621
374,3.992296569776954e-06
375,0.0005912745255045593
376,0.0033202494960278273
377,0.0007165183778852224
378,0.00010569873847998679
379,0.0020498097874224186
380,0.0014148502377793193
381,0.0004693680675700307
382,0.010885428637266159
383,1.3938491974840872e-05
384,0.0004786810895893723
385,0.0023223834577947855
386,9.161334310192615e-05
387,0.00024272457812912762
388,0.0019958578050136566
389,0.00296413479372859
390,0.00010183792619500309
391,0.00013148576545063406
392,0.0017215883126482368
393,0.0014148502377793193
394,0.0001612277264939621
395,0.0018412189092487097
396,0.0004207119345664978
397,0.0002970978384837508
398,0.0028246294241398573
399,2.142254561476875e-05
400,0.0006435666000470519
401,2.561124347266741e-05
402,0.00023573313956148922
403,9.21511382330209e-05
404,0.030368667095899582
405,0.001431565498933196
406,0.005352105479687452
407,0.0017517261439934373
408,0.0001612277264939621
409,0.002531781792640686
410,0.0009720201487652957
411,0.0010596133070066571
412,0.0001347210636595264
413,0.0024901824072003365
414,0.00013791608216706663
415,1.940532911248738e-06
416,0.0013382298639044166
417,0.004477455280721188
418,0.00013791608216706663
419,4.081210499862209e-05
420,0.0002389589644735679
421,0.001422828994691372
422,0.0014148502377793193
423,0.00011295312287984416
424,0.0018837426323443651
425,2.67423820332624e-06
426,0.13710525631904602
427,0.0006266293930821121
428,1.0650236617948394e-05
429,0.009530593641102314
430,0.0015245504910126328
431,0.0005977947148494422
432,0.0015923407627269626
433,5.94118500885088e-06
434,0.0013968684943392873
435,0.002782615600153804
436,3.238431963836774e-05
437,0.0013171829050406814
438,0.002796567277982831
439,0.0019270859193056822
440,7.347591599682346e-05
441,0.0002540498098824173
442,0.008776163682341576
443,0.0003402132715564221
444,0.0028668150771409273
445,0.0027208300307393074
446,0.0024246477987617254
447,0.000160441457410343
448,0.004552611615508795
449,0.0033048808109015226
450,0.002548105316236615
451,0.002974137431010604
452,0.0027831883635371923
453,0.00014587801706511527
454,8.423803956247866e-05
455,0.0015313238836824894
456,7.501499931095168e-05
457,0.001143045024946332
458,0.0011862523388117552
459,0.004477455280721188
460,0.021403057500720024
461,0.0014148502377793193
462,0.00048121929285116494
463,3.651490987977013e-05
464,0.006468581035733223
465,0.003280573058873415
466,0.0020498097874224186
467,0.002942517399787903
468,5.573962880589534e-06
469,0.0007476488244719803
470,0.005881180055439472
471,0.014747869223356247
472,0.00017208189819939435
473,0.0020498097874224186
474,6.052900062059052e-06
475,0.004441336262971163
476,2.7945094188908115e-05
477,0.000773288425989449
478,0.0008898501982912421
479,0.07622002810239792
480,0.0019415285205468535
481,0.0027208300307393074
482,0.01714644394814968
483,0.01003201398998499
484,0.0022450480610132217
485,0.017312705516815186
486,6.609252886846662e-05
487,0.0035911565646529198
488,0.0018147194059565663
489,0.0014863144606351852
490,6.308224692475051e-05
491,0.014830839820206165
492,0.0014148502377793193
493,0.0004693680675700307
494,0.0014958960236981511
495,0.00016106499242596328
496,0.012940404936671257
497,0.001044700387865305
498,0.00016068319382611662
499,8.423803956247866e-05
500,0.0070530506782233715
501,0.004089220892637968
502,0.05092635378241539
503,0.014223228208720684
504,0.00400847103446722
505,6.981928163440898e-05
506,0.0016800897428765893
507,0.0022086389362812042
508,9.005966421682388e-05
509,7.037932664388791e-05
510,0.008625833317637444
511,7.347591599682346e-05
512,0.00028529943665489554
513,7.009339606156573e-05
514,0.011965787969529629
515,0.001327735255472362
516,0.003325768979266286
517,0.008824036456644535
518,0.0005900939577259123
519,0.004888408817350864
520,0.0012921213638037443
521,0.059994105249643326
522,0.05333290621638298
523,0.0017087716842070222
524,0.0017700738972052932
525,0.08342885226011276
526,0.00013572059106081724
527,0.0022027399390935898
528,0.0009652992011979222
529,0.007586795836687088
530,0.0006266293930821121
531,0.0014484230196103454
532,0.005842333659529686
533,0.00022828935470897704
534,0.016289828345179558
535,2.015103200392332e-05
536,0.08117251098155975
537,0.0002427449362585321
538,0.0006299735396169126
539,0.0014148502377793193
540,0.00010645992733770981
541,0.0002748618717305362
542,0.0005810119328089058
543,0.0014148502377793193
544,0.00830657035112381
545,0.0006497904541902244
546,0.0014148502377793193
547,0.010308767668902874
548,7.009339606156573e-05
549,0.0033717891201376915
550,0.0014557483373209834
551,0.0009652992011979222
552,0.003606759710237384
553,3.165783255099086e-06
554,6.167733772599604e-06
555,7.347591599682346e-05
556,0.0624687522649765
557,0.0001375441497657448
558,0.003948518540710211
559,0.0011822860687971115
560,0.0009652992011979222
561,0.0018412189092487097
562,0.0036619631573557854
563,0.10761866718530655
564,0.00042402741382829845
565,0.0001306351914536208
566,0.00015012628864496946
567,8.07707619969733e-05
568,0.00272743939422071
569,0.0014148502377793193
570,0.0012156912125647068
571,0.0014148502377793193
572,0.02252984046936035
573,0.0001612277264939621
574,5.4442203690996394e-05
575,0.00022828935470897704
576,0.0008115882519632578
577,0.006296020932495594
578,0.00011295312287984416
579,0.0010165432468056679
580,3.5686833143699914e-05
581,0.0021598304156214
582,0.0009181651403196156
583,0.002010212978348136
584,0.2688477635383606
585,0.00013395784480962902
586,0.0009652992011979222
587,0.008972915820777416
588,0.002010212978348136
589,0.01481290441006422
590,0.00011295312287984416
591,5.4442203690996394e-05
592,0.00022828935470897704
593,4.50303787147277e-06
594,0.0017087716842070222
595,2.201044662797358e-05
596,0.0010623123962432146
597,0.0014148502377793193
598,0.0006266293930821121
599,0.0009546726359985769
600,0.0009652992011979222
601,0.0014148502377793193
602,0.010194470174610615
603,2.8231275791767985e-05
604,0.0005977947148494422
605,0.01003201398998499
606,0.0005420095403678715
607,0.005464579444378614
608,0.00011590740905376151
609,0.00400847103446722
610,1.268365576834185e-05
611,0.0026844239328056574
612,0.013031212612986565
613,0.00011295312287984416
614,0.0017215883126482368
615,7.002978964010254e-05
616,7.877115422161296e-05
617,7.13012195774354e-05
618,0.00012300783419050276
619,0.0006782218115404248
620,0.049057573080062866
621,0.0020795748569071293
622,0.01772654987871647
623,0.0003232693998143077
624,0.00022828935470897704
625,0.048127081245183945
626,0.001403895439580083
627,7.009339606156573e-05
628,5.462614808493527e-06
629,0.002942517399787903
630,0.00011295312287984416
631,4.243565854267217e-05
632,0.0007984069525264204
633,0.02742205560207367
634,0.0019270859193056822
635,0.0001612277264939621
636,0.0021317016799002886
637,9.145300282398239e-05
638,0.0020498097874224186
639,0.00013791608216706663
640,5.779273124062456e-06
641,0.0014148502377793193
642,0.003449308453127742
643,0.024151822552084923
644,0.0014441402163356543
645,0.06102650612592697
646,0.00016711678472347558
647,0.0007162873516790569
648,5.4442203690996394e-05
649,0.0015961113385856152
650,0.0005769723793491721
651,0.0030446795281022787
652,0.028330471366643906
653,0.0015160426264628768
654,5.4442203690996394e-05
655,0.012201515957713127
656,0.030853545293211937
657,0.0003860004944726825
658,0.0001485750253777951
659,0.003174382960423827
660,0.0014148502377793193
661,0.0006754307541996241
662,0.00011295312287984416
663,1.9986371171398787e-06
664,0.00022627746511716396
665,7.009339606156573e-05
666,0.0017584144370630383
667,0.02643967978656292
668,0.0440225712954998
669,0.000349332025507465
670,0.00034223878174088895
671,0.03132833167910576
672,0.024151822552084923
673,0.024151822552084923
674,0.0027831883635371923
675,0.001920224167406559
676,0.0021762102842330933
677,0.0018384098075330257
678,0.006125541869550943
679,0.0001612277264939621
680,0.0028076234739273787
681,0.0012285630218684673
682,0.00034223878174088895
683,0.0014148502377793193
684,0.014095200225710869
685,0.0015245504910126328
686,0.011452083475887775
687,0.0015245504910126328
688,0.004089220892637968
689,0.007466670125722885
690,0.0036530178040266037
691,0.0012588887475430965
692,0.0005977947148494422
693,0.002527079079300165
694,0.000109879816591274
695,0.0017215883126482368
696,0.0004023981455247849
697,0.0014148502377793193
698,0.0020498097874224186
699,0.0014148502377793193
700,0.013274556025862694
701,0.0015313238836824894
702,5.4442203690996394e-05
703,0.0009652992011979222
704,0.052621398121118546
705,0.0020498097874224186
706,0.0032614744268357754
707,3.5686833143699914e-05
708,0.0011252015829086304
709,0.1418685019016266
710,0.0019582214299589396
711,0.0014572199434041977
712,0.053664226084947586
713,0.0009758868254721165
714,0.0023086010478436947
715,5.08219345647376e-05
716,0.005137395113706589
717,0.0014148502377793193
718,0.004543333314359188
719,0.0014148502377793193
720,0.0003812697541434318
721,0.0013644970022141933
722,0.0014148502377793193
723,0.03305569663643837
724,0.002334080869331956
725,7.009339606156573e-05
726,0.001037651440128684
727,0.011301727965474129
728,0.001890660380013287
729,0.002375696087256074
730,0.005152549594640732
731,0.004314419813454151
732,0.0019813200924545527
733,0.000845571281388402
734,0.002942517399787903
735,0.009919222444295883
736,6.193680292199133e-06
737,6.505155033664778e-05
738,0.0004693680675700307
739,0.0002820988593157381
740,0.0036619631573557854
741,0.0015533105470240116
742,0.0005144851165823638
743,0.0012146536028012633
744,0.0001612277264939621
745,0.002366000087931752
746,0.19014698266983032
747,0.001972530037164688
748,0.00012026543117826805
749,0.003302287310361862
750,0.0014148502377793193
751,3.257161006331444e-05
752,0.0007460041088052094
753,0.00017000235675368458
754,0.0006266293930821121
755,0.00023396957840304822
756,0.010171831585466862
757,0.01198909804224968
758,1.6472644347231835e-05
759,0.0005522324936464429
760,0.00012620423512998968
761,0.0003253095783293247
762,0.004368448164314032
763,0.0013364078477025032
764,0.0006064455374144018
765,0.0039547402411699295
766,2.201044662797358e-05
767,0.0015789407771080732
768,0.0037343327421694994
769,0.0012316227657720447
770,0.07331416755914688
771,0.012161350809037685
772,0.009663738310337067
773,0.0014148502377793193
774,0.0014148502377793193
775,0.0018412189092487097
776,0.063282810151577
777,0.01333799958229065
778,0.00021025243040639907
779,0.0003860004944726825
780,0.0014148502377793193
781,0.008239351212978363
782,0.005406735930591822
783,0.0014531934866681695
784,0.002010212978348136
785,0.0017215883126482368
786,0.0017445982666686177
787,0.0014148502377793193
788,0.0002427449362585321
789,0.0014148502377793193
790,0.0013780830195173621
791,0.0014148502377793193
792,0.0014148502377793193
793,0.004492016974836588
794,0.0003858814889099449
795,0.004335384350270033
796,3.243457467760891e-05
797,0.0014148502377793193
798,0.0001612277264939621
799,4.472386081033619e-06
800,0.004458155017346144
801,5.4442203690996394e-05
802,0.0020498097874224186
803,5.8732905017677695e-05
804,0.002627399517223239
805,0.004375709220767021
806,5.8003438425657805e-06
807,5.4442203690996394e-05
808,0.00042098251287825406
809,0.6766672730445862
810,0.0018412189092487097
811,1.0854813808691688e-05
812,0.0003611957363318652
813,0.002942517399787903
814,0.06134682521224022
815,0.016822580248117447
816,0.0007225353620015085
817,0.0030610323883593082
818,0.0036619631573557854
819,0.001102419919334352
820,0.01584261655807495
821,0.014223228208720684
822,0.0030194318387657404
823,0.024151822552084923
824,0.002314326586201787
825,0.0014148502377793193
826,8.240956958616152e-05
827,0.0024965093471109867
828,0.0020498097874224186
829,0.0014572199434041977
830,0.0014148502377793193
831,0.042655397206544876
832,3.9696657040622085e-05
833,0.00038234767271205783
834,0.0005877034272998571
835,0.0015257572522386909
836,3.062119867536239e-05
837,0.0019270859193056822
838,7.180607644841075e-05
839,0.0030115845147520304
840,0.0011201867600902915
841,4.881782297161408e-05
842,0.0016166537534445524
843,0.0064885434694588184
844,0.0019228726159781218
845,0.0014148502377793193
846,0.0001612277264939621
847,0.0007757099228911102
848,0.00042478193063288927
849,0.0020498097874224186
850,0.00027974892873317003
851,0.00011295312287984416
852,0.00017077894881367683
853,0.0014148502377793193
854,0.0016018090536817908
855,6.413005030481145e-05
856,1.5653187801945023e-05
857,0.0015245504910126328
858,0.0013968684943392873
859,0.004448392428457737
860,0.00011713952699210495
861,0.004147033207118511
862,2.894672070397064e-05
863,0.0008256358560174704
864,0.002996274037286639
865,0.005211782641708851
866,0.000539108004886657
867,0.003534351009875536
868,0.005244114901870489
869,0.00011295312287984416
870,0.0008399700163863599
871,0.0018412189092487097
872,0.0007737394771538675
873,0.0001515488838776946
874,0.0034906750079244375
875,0.000563903187867254
876,0.0029329429380595684
877,0.010785864666104317
878,0.0014148502377793193
879,0.0006135271396487951
880,0.18418380618095398
881,0.00046360233682207763
882,0.011058458127081394
883,0.17529559135437012
884,0.00938754715025425
885,0.0021626511588692665
886,0.000803483126219362
887,0.00124701380264014
888,8.310474368045107e-05
889,0.0005347285186871886
890,0.00011295312287984416
891,9.338223026134074e-05
892,0.0016843187622725964
893,0.0015245504910126328
894,0.000857565610203892
895,0.0014148502377793193
896,0.047917235642671585
897,0.000845571281388402
898,0.14943407475948334
899,7.310713954211678e-06
900,0.00030018246616236866
901,0.01003201398998499
902,5.4442203690996394e-05
903,0.0012341417605057359
904,0.0011474316706880927
905,0.02252984046936035
906,2.294644946232438e-05
907,0.03758465498685837
908,0.0007800306775607169
909,0.000347780529409647
910,0.0001676122919889167
911,3.448472489253618e-05
912,3.417971674934961e-05
913,6.592968566110358e-05
914,0.004448271822184324
915,0.0027389666065573692
916,0.0002529240446165204
917,0.0002813154424075037
918,0.0004150881723035127
919,0.00022828935470897704
920,0.032040730118751526
921,0.005331143271178007
922,0.0018412189092487097
923,0.0005877034272998571
924,7.009339606156573e-05
925,0.001463157357648015
926,0.00022828935470897704
927,0.001752388314343989
928,0.0015637216856703162
929,0.005473356228321791
930,0.0793013721704483
931,0.0020498097874224186
932,0.02252984046936035
933,0.0015245504910126328
934,0.0028788477648049593
935,1.871153654064983e-05
936,0.007647158112376928
937,0.00022828935470897704
938,0.010776970535516739
939,0.003732427954673767
940,0.0016289108898490667
941,3.508770896587521e-05
942,1.6163394320756197e-05
943,0.004578455816954374
944,0.0036783323157578707
945,0.01229571271687746
946,0.0002005623246077448
947,1.7542162822792307e-05
948,4.778235961566679e-06
949,0.0011393217137083411
950,0.0006955426069907844
951,0.0006404573796316981
952,8.352351142093539e-05
953,0.0001382364280289039
954,0.010097342543303967
955,0.0020498097874224186
956,0.00011295312287984416
957,0.00022828935470897704
958,0.0064885434694588184
959,0.045735351741313934
960,7.009339606156573e-05
961,0.0001612277264939621
962,0.0014148502377793193
963,9.716988643049262e-06
964,0.004124599043279886
965,1.919230453495402e-05
966,0.0014148502377793193
967,1.1580275895539671e-05
968,0.009618151001632214
969,5.061208867118694e-06
970,0.0018412189092487097
971,0.00015929237997625023
972,0.0018065321492031217
973,0.013062593527138233
974,0.0036619631573557854
975,0.010852353647351265
976,0.0011670535895973444
977,0.0007184959249570966
978,0.0001612277264939621
979,0.0020408963318914175
980,5.663002866640454e-06
981,8.905374852474779e-05
982,0.0009652992011979222
983,0.00241149147041142
984,0.000990093220025301
985,0.0023410154972225428
986,0.0014148502377793193
987,0.002160003175958991
988,0.00033679816988296807
989,0.14943407475948334
990,0.000297379243420437
991,0.005037585273385048
992,0.00044312214595265687
993,6.809725618950324e-06
994,7.7370299550239e-05
995,0.002045544795691967
996,1.193741354654776e-05
997,0.06467190384864807
998,0.002117600990459323
999,0.0016141935484483838
1000,0.07289312034845352
1001,0.0017215883126482368
1002,0.18528255820274353
1003,3.68336668543634e-06
1004,4.15467111452017e-05
1005,0.012388817965984344
1006,0.0010506130056455731
1007,0.00034319478436373174
1008,0.20576907694339752
1009,0.0013752949889749289
1010,0.0017215883126482368
1011,0.0019270859193056822
1012,9.023374150274321e-05
1013,0.008772882632911205
1014,0.004970169626176357
1015,0.00014318543253466487
1016,0.026956865563988686
1017,0.0018572888802736998
1018,0.00010555652261245996
1019,0.00011498061212478206
1020,0.0002944536099676043
1021,6.159472104627639e-05
1022,0.0031971752177923918
1023,3.240115620428696e-05
1024,2.294644946232438e-05
1025,0.05398593097925186
1026,0.0014148502377793193
1027,0.0019086828688159585
1028,0.00019824241462629288
1029,0.00042546054464764893
1030,0.024151822552084923
1031,0.0003225130494683981
1032,0.0006967351073399186
1033,5.736680395784788e-05
1034,0.0049687335267663
1035,2.4622200726298615e-05
1036,0.00670630531385541
1037,5.4442203690996394e-05
1038,0.0036243381910026073
1039,3.675972402561456e-05
1040,0.0009652992011979222
1041,0.00041481622611172497
1042,0.0015217193868011236
1043,3.7226978747639805e-05
1044,1.2839676855946891e-05
1045,0.00024099739675875753
1046,0.00023362204956356436
1047,3.8652183320664335e-06
1048,0.02252984046936035
1049,0.0018412189092487097
1050,0.0009391780477017164
1051,0.002071937546133995
1052,0.0017215883126482368
1053,0.0001954217004822567
1054,0.023774487897753716
1055,0.0010708526242524385
1056,0.0014277588343247771
1057,3.0517272534780204e-05
1058,0.00041557379881851375
1059,4.245974196237512e-05
1060,0.05184696987271309
1061,0.002144467318430543
1062,0.0033998405560851097
1063,0.002355966018512845
1064,2.2612064640270546e-05
1065,0.0001612277264939621
1066,0.0003574409056454897
1067,0.00030519350548274815
1068,0.0037255208007991314
1069,0.0005418445216491818
1070,7.009339606156573e-05
1071,0.1382303386926651
1072,0.016431614756584167
1073,0.0018412189092487097
1074,0.00211442937143147
1075,0.02951224334537983
1076,0.0045638843439519405
1077,0.013745100237429142
1078,0.00011295312287984416
1079,0.0001194556534755975
1080,0.005727329757064581
1081,7.897204341134056e-05
1082,0.0549263097345829
1083,0.0001434948790119961
1084,0.0005977947148494422
1085,0.0013968684943392873
1086,0.009197873063385487
1087,0.01584261655807495
1088,0.001011632033623755
1089,0.0017215883126482368
1090,0.0003860004944726825
1091,0.00012639560736715794
1092,0.00400847103446722
1093,0.11281227320432663
1094,0.009216351434588432
1095,0.0007278370903804898
1096,1.6472644347231835e-05
1097,0.004369641188532114
1098,0.0006955426069907844
1099,0.002479017712175846
1100,0.0036619631573557854
1101,0.011522380635142326
1102,0.0010699103586375713
1103,0.00027793212211690843
1104,0.0014148502377793193
1105,0.0012946997303515673
1106,8.808913116808981e-05
1107,0.004193861503154039
1108,0.0010072586592286825
1109,0.00011295312287984416
1110,7.40642353775911e-05
1111,0.0005603808676823974
1112,0.0007024049991741776
1113,0.0010459242621436715
1114,0.002942517399787903
1115,0.0001612277264939621
1116,4.1280010918853804e-05
1117,0.003767901100218296
1118,0.0011917089577764273
1119,0.0014148502377793193
1120,0.0001612277264939621
1121,0.0001612277264939621
1122,0.0024077524431049824
1123,0.0021317016799002886
1124,0.00027052764198742807
1125,0.0010978010250255466
1126,0.0012025251053273678
1127,0.0005401879316195846
1128,0.05937633663415909
1129,0.0006049633375369012
1130,4.159712261753157e-06
1131,0.002996274037286639
1132,0.003439971711486578
1133,0.0006884721806272864
1134,0.00022828935470897704
1135,0.0003495067358016968
1136,0.0001523062528576702
1137,0.0032331389375030994
1138,0.030082732439041138
1139,0.0021626511588692665
1140,0.0001612277264939621
1141,0.004578455816954374
1142,0.0007077984628267586
1143,0.0014148502377793193
1144,7.347591599682346e-05
1145,0.002942517399787903
1146,0.0020498097874224186
1147,0.042287904769182205
1148,7.319971246033674e-06
1149,0.010139275342226028
1150,0.007478198502212763
1151,0.00039748300332576036
1152,0.004652340430766344
1153,0.0022282879799604416
1154,8.8188644440379e-05
1155,0.0002506339515093714
1156,0.004578455816954374
1157,0.005370048806071281
1158,0.0014148502377793193
1159,0.0004023981455247849
1160,0.002306245034560561
1161,0.005210986826568842
1162,7.009339606156573e-05
